"True False", "Counting sort is an in-place sorting algorithm.", "False"
"True False", "In a directed graph the in-degree of a vertex is the number of edges entering that vertex.", "True"
"True False", "Radix sort works by comparing pairs of elements and swapping them if they are in the wrong order.", "False"
"True False", "A trie is a tree data structure used for efficient searching of keys in a dataset.", "True"
"True False", "In a binary heap the minimum element is always at the root.", "True"
"True False", "A binary search tree (BST) can have a maximum of two children for each node.", "True"
"True False", "A graph with no cycles is called a tree.", "True"
"True False", "A hash table guarantees constant-time worst-case performance for insertion and deletion and retrieval operations.", "False"
"True False", "In a breadth-first search (BFS) nodes are explored depth-wise from the starting vertex.", "False"
"True False", "A balanced binary search tree (BST) always has a height of O(log n).", "True"
"True False", "Quick sort can be implemented using a divide and conquer approach.", "True"
"True False", "A graph with only one vertex is called a singleton graph.", "True"
"True False", "In a directed graph the out-degree of a vertex is the number of edges leaving that vertex.", "True"
"True False", "Radix sort works by distributing elements into buckets based on their least significant digit.", "True"
"True False", "In a heap the maximum element is always at the root.", "False"
"True False", "A complete binary tree can always be represented using an array.", "True"
"True False", "The worst-case time complexity of quick sort is O(n^2).", "True"
"True False", "A hash table uses hashing functions to map keys to indices in an array.", "True"
"True False", "Kruskal's algorithm is used to find the shortest path between two vertices in a graph.", "False"
"True False", "A directed graph is a type of graph where all edges have the same weight.", "False"
"True False", "A circular linked list can be traversed only in a forward direction.", "False"
"True False", "Binary search has a time complexity of O(n) in the worst-case scenario.", "False"
"True False", "In a binary search tree (BST) the left subtree of a node contains keys less than or equal to the node's key.", "True"
"True False", "Depth-first search (DFS) can be used to detect cycles in a graph.", "True"
"True False", "A binary search tree (BST) can have a maximum of one child for each node.", "False"
"True False", "A graph with no edges is called a disconnected graph.", "True"
"True False", "Hash tables can efficiently support operations like union and intersection of sets.", "True"
"True False", "Prim's algorithm always finds the shortest path in a weighted graph.", "False"
"True False", "A heap is a complete binary tree where the value of each parent node is greater than or equal to the value of its children.", "False"
"True False", "A binary search tree (BST) can have a maximum of three children for each node.", "False"
"True False", "Breadth-first search (BFS) explores vertices level by level from the starting vertex.", "True"
"True False", "Quicksort is a stable sorting algorithm.", "False"
"True False", "In a binary search tree (BST) the right subtree of a node contains keys greater than or equal to the node's key.", "True"
"True False", "A complete binary tree is always a balanced binary tree.", "False"
"True False", "Dijkstra's algorithm guarantees finding the shortest path in a graph with negative edge weights.", "False"
"True False", "A trie is a tree data structure used for efficient searching of strings in a dataset.", "True"
"True False", "The worst-case time complexity of merge sort is O(n^2).", "False"
"True False", "In a directed graph the in-degree of a vertex is the number of edges leaving that vertex.", "False"
"True False", "A graph with no cycles is called a connected graph.", "False"
"True False", "Radix sort works by comparing pairs of elements and swapping them if they are in the wrong order.", "False"
"True False", "In a heap the maximum element is always at the leaf nodes.", "False"
"True False", "A binary search tree (BST) can have a maximum of four children for each node.", "False"
"True False", "Depth-first search (DFS) explores neighbors of the starting vertex before moving to the next level of neighbors.", "False"
"True False", "Selection sort has a time complexity of O(n^2) in the best-case scenario.", "True"
"True False", "Breadth-first search (BFS) can be implemented using recursion.", "False"
"True False", "Shell sort is an unstable sorting algorithm.", "False"
"True False", "In a binary heap the parent node is always greater than its children.", "False"
"True False", "A complete binary tree is always a full binary tree.", "False"
"True False", "Dijkstra's algorithm can be used to find the shortest path between all pairs of vertices in a weighted graph.", "True"
"True False", "A hash table is a data structure that maintains elements in a sorted order.", "False"
"True False", "Kruskal's algorithm always finds the shortest path in a weighted graph.", "False"
"True False", "A priority queue is a data structure that follows the First In First Out (FIFO) principle.", "False"
"True False", "Bubble sort has a time complexity of O(n log n) in the worst-case scenario.", "False"
"True False", "In a directed graph the out-degree of a vertex is the number of edges entering that vertex.", "False"
"True False", "Radix sort works by distributing elements into buckets based on their most significant digit.", "True"
"True False", "In a heap the maximum element is always at the root.", "False"
"True False", "A complete binary tree can always be represented using an array.", "True"
"True False", "The worst-case time complexity of quick sort is O(n log n).", "False"
"True False", "A hash table uses hashing functions to map keys to indices in an array.", "True"
"True False", "Kruskal's algorithm is used to find the shortest path between two vertices in a graph.", "False"
"True False", "A directed graph is a type of graph where all edges have the same weight.", "False"
"True False", "A circular linked list can be traversed only in a forward direction.", "False"
"True False", "Binary search has a time complexity of O(log n) in the worst-case scenario.", "True"
"True False", "In a binary search tree (BST) the left subtree of a node contains keys less than or equal to the node's key.", "True"







